model,std,magnitude,model_seed,perturb_seed,acc
ax_fixed,23,4.0,1,2,68.48894348894349
ax_fixed,23,8.0,1,0,55.466830466830466
ax_fixed,23,8.0,1,1,55.466830466830466
ax_fixed,23,8.0,1,2,55.75859950859951
ax_fixed,23,12.0,1,0,46.744471744471745
ax_fixed,23,12.0,1,1,47.03624078624079
ax_fixed,23,12.0,1,2,46.52948402948403
ax_fixed,23,0.0,2,0,81.58783783783784
ax_fixed,23,1.0,2,0,78.77764127764128
ax_fixed,23,1.0,2,1,78.51658476658477
ax_fixed,23,1.0,2,2,77.53378378378379
ax_fixed,23,2.0,2,0,76.53562653562653
ax_fixed,23,2.0,2,1,75.93673218673219
ax_fixed,23,2.0,2,2,75.99815724815724
ax_fixed,23,4.0,2,0,67.5522113022113
ax_fixed,23,4.0,2,1,67.85933660933661
ax_fixed,23,4.0,2,2,68.50429975429975
ax_fixed,23,8.0,2,0,53.62407862407862
ax_fixed,23,8.0,2,1,54.146191646191646
ax_fixed,23,8.0,2,2,53.746928746928745
ax_fixed,23,12.0,2,0,45.945945945945944
ax_fixed,23,12.0,2,1,45.930589680589684
ax_fixed,23,12.0,2,2,45.53132678132678
syn_learned,3,0.0,0,0,84.73587223587224
syn_learned,3,1.0,0,0,77.93304668304668
syn_learned,3,1.0,0,1,77.57985257985258
syn_learned,3,1.0,0,2,78.19410319410319
syn_learned,3,2.0,0,0,71.48341523341523
syn_learned,3,2.0,0,1,71.71375921375922
syn_learned,3,2.0,0,2,70.96130221130221
syn_learned,3,4.0,0,0,60.734029484029485
syn_learned,3,4.0,0,1,60.76474201474201
syn_learned,3,4.0,0,2,60.1044226044226
syn_learned,3,8.0,0,0,46.02272727272727
syn_learned,3,8.0,0,1,47.005528255528255
syn_learned,3,8.0,0,2,45.423832923832926
syn_learned,3,12.0,0,0,38.89742014742015
syn_learned,3,12.0,0,1,38.08353808353808
syn_learned,3,12.0,0,2,38.26781326781327
syn_learned,3,0.0,1,0,84.36732186732186
syn_learned,3,1.0,1,0,78.28624078624078
syn_learned,3,1.0,1,1,78.22481572481573
syn_learned,3,1.0,1,2,78.1480343980344
syn_learned,3,2.0,1,0,73.11117936117937
syn_learned,3,2.0,1,1,72.2512285012285
syn_learned,3,2.0,1,2,72.54299754299754
syn_learned,3,4.0,1,0,62.16216216216216
syn_learned,3,4.0,1,1,62.56142506142506
syn_learned,3,4.0,1,2,61.99324324324324
syn_learned,3,8.0,1,0,47.6504914004914
syn_learned,3,8.0,1,1,47.6044226044226
syn_learned,3,8.0,1,2,47.896191646191646
syn_learned,3,12.0,1,0,40.187346437346434
syn_learned,3,12.0,1,1,40.325552825552826
syn_learned,3,12.0,1,2,40.63267813267813
syn_learned,3,0.0,2,0,84.21375921375922
syn_learned,3,1.0,2,0,78.36302211302211
syn_learned,3,1.0,2,1,78.54729729729729
syn_learned,3,1.0,2,2,79.13083538083538
syn_learned,3,2.0,2,0,74.09398034398035
syn_learned,3,2.0,2,1,72.91154791154791
syn_learned,3,2.0,2,2,73.51044226044226
syn_learned,3,4.0,2,0,61.394348894348894
syn_learned,3,4.0,2,1,61.76289926289926
syn_learned,3,4.0,2,2,61.885749385749385
syn_learned,3,8.0,2,0,44.31818181818182
syn_learned,3,8.0,2,1,44.103194103194106
syn_learned,3,8.0,2,2,44.041769041769044
syn_learned,3,12.0,2,0,37.02395577395578
syn_learned,3,12.0,2,1,36.37899262899263
syn_learned,3,12.0,2,2,37.16216216216216
syn_learned,8,0.0,0,0,84.32125307125307
syn_learned,8,1.0,0,0,79.86793611793611
syn_learned,8,1.0,0,1,79.46867321867322
syn_learned,8,1.0,0,2,79.91400491400492
syn_learned,8,2.0,0,0,75.66031941031942
syn_learned,8,2.0,0,1,74.86179361179362
syn_learned,8,2.0,0,2,75.3992628992629
syn_learned,8,4.0,0,0,65.61732186732186
syn_learned,8,4.0,0,1,65.47911547911548
syn_learned,8,4.0,0,2,65.87837837837837
syn_learned,8,8.0,0,0,50.41461916461917
syn_learned,8,8.0,0,1,51.04422604422604
syn_learned,8,8.0,0,2,50.33783783783784
syn_learned,8,12.0,0,0,43.08968058968059
syn_learned,8,12.0,0,1,43.58108108108108
syn_learned,8,12.0,0,2,42.84398034398034
syn_learned,8,0.0,1,0,84.42874692874693
syn_learned,8,1.0,1,0,79.82186732186732
